w3_id1	W3_id2	W3_id3	W3_id4	w3_ind1	w3_team	w3_posit	W301_01	W301_02	W302_01	W302_02	W303_01	W303_02	W304	W305_01	W305_02	W306_01	W306_02	W306_03	W306_04	W306_05	W306_06	W306_07	W306_08	W307	W308_01	W308_02	W308_03	W308_04	W308_05	W308_06	W308_07	W308_08	W308_09	W308_10	W308_11	W308_12	W308_13	W308_14	W309_01	W309_02	W309_03	W309_04	W309_05	W309_06	W309_07	W309_08	W310_01	W310_02	W311_01	W311_02	W311_03	W311_04	W311_05	W311_06	W311_07	W311_08	W311_09	W311_10	W311_11	W311_12	W311_13	W311_14	W312	W313_01	W313_02	W313_03	W313_04	W313_05	W314_01	W314_02	W314_03	W314_04	W314_05	W314_06	W314_07	W314_08	W314_09	W314_10	W314_11	W314_12	W314_13	W314_14	W314_15	W314_16	W314_17	W314_18	W314_19	W314_20	W314_21	W314_22	W314_23	W314_24	W315_01	W315_02	W315_03	W315_04	W315_05	W315_06	W315_07	W315_08	W316	W317	W318_01	W318_02	W319	w320_01	w320_02	w320_03	W320_04	W320_05	W320_06	W320_07	W321	W322	W323	W324_01	W324_02	W324_03	W324_04	W324_05	W324_06	W325_01	W325_02	W325_03	W325_04	W325_05	W325_06	W325_07	W325_08	W326_01	W326_02	W326_03	W327_01	W327_02	W327_03	W327_04	W327_05	W327_06	W328_01	W328_02	W328_03	W328_04	W329_01	W329_02	W329_03	W329_04	W330_01	W330_02	W330_03	W330_04	W330_05	W330_06	W330_07	W331_01	W331_02	W331_03	W331_04	W332_01	W332_02	W332_03	W332_04	W332_05	W332_06	W333	W334	W335	W336_01	W336_02	W337_01	W337_02	W3_sex	W3_birthy	W3_birthm	W3_marr	W3_edu	W3_sch	W3_maj	W3_mmaj	W3_dmaj
823	0	203	0	1	1	1	1994	7	2008	2	1	5	201	2008	2	2	2	2	2	3	2	2	3	3	4	4	4	3	3	2	4	4	4	2	4	3	2	4	4	4	4	3	4				2		1	2	2		1	1	1	1	2		2		2		2	2	3	4	3	3	1	2	1	2	2		2		2		1	3	2		1	2	2		2		2		2		2		2		2		2		1				1	14	2180	14	2005	1	3	4	2	3	1	4	4	3	4	4	3									3	3	4	3	3	3	2	3	3	2	4	3	4	3	3	4	3	3	3	3	3	4	4	2											1		2	40	12	5000		1	66	7	2	6	11120701	1020102		
823	0	311	0	1	1	1	1992	1	1992	1	1	5	301	-9	-9	2	2	3	2	3	2	3	3	4	5	5	3	3	5	2	4	4	5	4	5	4	3	3	5	5	5	5	5				1	5	1	4	1	4	1	4	1	4	2		2		2		3	4	4	4	4	3	3	4	1	4	2		1	4	1	4	1	4	1	4	1	4	2		2		2		2		2		2		2		2		4				2								4	3	1	5	5	5	5	5	4									4	4	4	5	3	4	3	4	3	3	4	4	4	5	5	5	5	3	4	1	5	4	4	4											1		2	40	20	5000		1	65	12	2	7	11123201	1020101	3020105	
823	0	321	0	1	1	1	1991	8	2006	2	1	5	302	2009	6	4	4	4	4	4	3	4	4	3	5	4	4	4	4	4	5	4	4	5	5	3	3	3	4	4	4	4	3				1	1	1	3	1	3	1	2	1	1	2		2		2		5	3	4	4	3	3	3	3	2		2		2		2		2		1	4	2		2		2		2		2		2		2		2		2		3				2								3	3	1	5	5	5	5	5	5									2	2	4	4	4	3	2	3	3	3	3	3	3	4	2	3	3	4	3	2	4	4	3	3											1		2	40	10	5900		1	63	12	2	6	11120301	1020201		
823	0	351	0	1	1	1	1989	1	2008	2	1	6	308	1998	1	4	4	5	4	4	4	4	4	3	5	3	4	5	5	5	5	5	5	5	5	4	4	4	5	5	5	5	5				1	5	1	4	2		1	3	1	3	2		2		2		4	4	4	5	5	5	3	4	1	3	2		1	4	2		2		2		2		2		2		2		2		2		2		2		2		4				2								4	3	1	5	5	5	5	5	5									3	4	4	4	4	4	2	3	4	2	4	3	4	5	2	4	5	5	4	1	5	5	5	4											1		2	40	14	6000		1	63	8	2	6	11120901	1020106		
823	0	401	0	1	2	1	1978	11	2009	2	1	6	402	2008	5	3	3	4	4	4	4	4	4	3	4	4	4	5	3	3	4	4	4	5	5	3	3	4	5	4	5	4	5				2		1	3	2		1	3	1	3	2		2		2		2	4	4	3	4	3	3	3	2		2		1	2	1	2	1	3	1	1	1	4	2		1	4	1	4	2		2		2		2		2		1				1	14	1060	19	1996	1	3	4	2	3	2	4	4	3	4	4	3									4	3	3	4	4	3	2	4	4	2	5	2	4	4	4	4	4	4	3	2	4	4	4	2	10	30	40	20	5	3	5	3	5	3	1		2	40	8	10500		1	58	7	2	5	24120302	2040102		
823	0	402	0	1	2	1	1990	7	-9	-9	1	6	402	-9	-9	4	4	4	3	4	3	3	4	3	5	3	4	3	4	2	3	4	4	5	4	3	3	4	4	3	4	3	4				1	-9	1	2	2		2		1	2	2		2		2		2	4	5	4	4	3	3	3	2		2		1	2	2		1	2	1	2	1	2	2		2		1	3	2		2		2		2		2		3				2								2	3	1	4	4	5	5	4	5									3	3	3	4	4	4	2	3	3	2	3	3	3	4	2	4	3	3	3	3	4	3	4	3	20	30	50	0	4	3	4	3	4	3	1		2	40	10	6500		1	66	5	2	6	11120501	1041001		
823	1	701	0	1	3	2	1978	10	1998	6	1	8				4	3	4	3	2	3	3	4																										1	3	1	3	2		1	2	2		2		2		5	3	3	2	3	3	2	2	2		2		2		2		2		2		1	2	2		1	2	1	2	2		2		2		2		2		3	3	2	6	2								2	2	1							3	3	2	3	2	3	2	1	4	4	4	2	3	3	2	3	4	2	3	3	3	4	4	4	4	3	2	1	4	4	3	3											1		1	40	30	7100		1	56	5	2	4				
823	1	702	0	1	3	2	1981	10	2002	12	1	8				4	4	4	4	2	2	4	3																										1	2	1	3	2		1	2	2		2		2		5	4	4	3	3	3	3	2	2		2		2		2		2		2		1	3	2		1	3	1	3	2		2		2		2		2		1	3	2	6	2								2	2	1							3	3	3	3	3	2	2	1	3	4	3	4	4	4	2	3	3	2	3	4	3	4	4	4	4	4	2	4	4	4	4	4											1		1	40	30	6200		1	56	8	2	3				
851	0	101	0	1	1	1	2003	10	2003	10	7	7	103	2003	10	4	4	4	4	4	4	4	4	2	2	3	3	3	3	3	4	4	4	4	4	3	4	4	3	4	3	4	3				1	3	1	4	1	4	2		2		1	4	1	4	2		6	3	3	3	3	3	4	4	2		2		1	4	1	4	1	4	1	4	1	4	2		2		2		2		2		2		2		2		1				2								2	3	1	4	4	4	4	4	4									4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4											1		2	40	2	10000		1	63	9	2	8	14320101	1050101	3050101	3050203
851	0	311	0	1	1	1	1987	1	2000	1	1	6	301	2005	3	4	4	5	5	4	4	4	4	4	4	3	3	3	4	3	3	4	3	3	4	3	3	3	3	3	3	3	3				2		1	3	2		1	3	2		2		2		2		3	2	2	4	4	3	3	3	2		2		1	3	2		1	2	1	2	1	2	2		2		2		2		1	2	2		2		2		4				2								4	3	1	5	5	4	4	5	4									4	3	4	3	3	2	3	3	3	3	3	3	3	4	3	3	4	3	4	2	5	3	4	3											1		2	40	0	6000		1	58	12	2	6	12510101	1020105		
851	0	312	0	1	1	1	1994	12	2008	1	1	6	301	2003	7	3	3	4	3	3	3	4	4	3	4	4	4	4	3	3	3	4	4	4	4	4	4	4	3	4	4	4	4				1	3	1	3	2		1	2	2		2		2		2		2	3	4	3	4	3	3	3	2		2		1	3	2		1	2	1	2	1	2	2		2		2		2		2		2		2		2		4				1	2	1010	20	-9	2	4	1	4	1	1	4	4	4	5	4	4									4	4	4	3	4	3	2	3	4	2	4	3	3	4	3	4	4	3	4	3	4	4	4	3											1		2	40	20	6000		1	70	6	2	6	14721501	1020101		
851	0	321	0	1	1	1	1994	12	-9	-9	1	6	302	1994	12	3	3	5	3	5	3	3	3	3	3	4	4	2	3	3	4	3	3	4	3	3	4	4	3	3	4	4	3				2		1	2	1	2	1	2	1	2	1	3	2		2		4	4	4	3	4	4	3	3	1	2	2		1	3	2		1	3	1	2	1	3	2		2		2		2		1	2	2		2		2		1				2								2	2	1	4	4	3	4	3	4									4	4	3	3	4	4	2	3	3	3	3	4	3	4	3	4	3	4	3	2	4	3	4	4											1		2	40	5	-9		1	69	10	2	6	-9	-9		
851	0	351	0	1	1	1	1993	12	2006	1	1	5	308	1994	3	3	4	3	3	2	2	3	3	2	4	3	4	3	3	2	3	4	3	3	3	3	3	3	2	4	3	3	4				2		2		1	2	2		2		2		2		2		2	1	3	3	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	3	1	4	4	4	4	4	4									3	3	3	3	3	3	3	3	3	3	3	3	3	4	2	3	4	2	3	3	3	3	3	3											1		2	40	5	-9		1	69	1	2	6	12520901	1020106		
851	0	401	0	1	2	1	2000	11	2009	1	1	4	401	2001	3	3	3	3	4	4	4	3	4	2	3	3	2	3	4	2	3	3	3	3	4	3	3	4	2	3	3	3	3				2		1	2	1	3	2		2		1	3	2		2		6	2	3	2	3	2	3	4	1	2	2		1	3	2		1	3	1	2	1	2	2		1	3	1	3	2		2		2		2		2		3				1	15	11020	13	2000	1	2	2	2	3	2	3	4	3	3	2	3									3	2	4	2	3	2	2	2	3	3	2	3	2	3	3	4	4	3	3	4	3	3	2	3	10	35	45	10	4	2	4	4			1		2	40	5	-9		1	75	9	2	6	12510101	1040401		
851	1	701	0	1	3	2	1985	1	1999	3	1	6				4	4	4	3	4	3	4	4																										1	3	1	3	2		2		2		2		2		2	2	2	3	4	4	3	4	2		2		1	3	2		1	2	1	2	1	3	2		2		2		2		2		2		2		2		3	3	1	4	2								3	2	1							3	3	3	3	3	3	3	3	4	3	3	3	4	4	3	4	4	3	4	4	4	3	4	3	3	2	3	3	3	3	3	3											1		2	40	6	8000		1	59	10	2	6				
851	2	701	0	1	3	2	1987	1	2002	3	1	5				3	3	3	3	4	4	4	4																										1	2	2		2		1	3	1	3	2		2		3	2	3	3	3	3	3	3	2		2		1	3	2		1	3	1	3	1	3	2		2		2		2		2		2		2		2		4	3	1	5	2								2	2	1							3	3	3	3	3	3	3	3	3	3	2	2	3	2	3	3	2	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3											1		2	40	12	6000		1	63	-9	2	5				
851	3	701	0	1	3	2	2007	11	2007	11	1	1				5	5	5	5	5	5	5	5																										1	3	1	3	1	3	1	3	1	3	2		2		5	3	3	3	3	3	4	4	2		2		1	3	1	3	1	3	1	3	1	3	2		1	3	1	3	2		1	4	2		2		2		1	1	4	4	2								3	2	2							2	2	2	3	2	3	2	3	5	4	5	4	4	4	2	3	4	2	4	4	3	4	4	4	4	4	4	4	4	4	4	4											1		2	40	6	3000		1	82	-9	1	6				
855	0	101	0	1	1	1	2005	4	2008	1	4	5	101	2005	4	4	4	4	4	3	3	3	3	4	3	2	4	2	3	2	3	4	4	3	3	3	3	3	3	3	3	3	3				1	5	2		2		2		2		2		2		2		1	2	2	4	2	2	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				1	6	2010	20	1995	2	3	3	2	2	2	5	5	4	5	4	5									3	2	3	2	3	3	2	3	3	3	3	2	3	4	3	4	3	3	3	4	4	4	3	3											1		2	40	0	6000		2	72	12	2	6	11123601	1060301		
855	0	201	0	1	1	1	1992	11	2008	4	1	6	201	2009	6	4	4	4	3	3	3	3	4	3	3	3	4	3	3	3	4	4	4	3	4	3	4	4	3	3	3	4	3				1	5	1	2	2		2		2		2		2		2		2	2	2	4	3	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								5	3	1	5	5	4	4	4	4									4	3	4	4	4	3	1	2	4	4	3	3	2	3	3	4	4	4	4	4	4	3	4	4											1		2	40	0	6240		1	68	7	2	6	14121501	1020101		
855	0	311	0	1	1	1	2009	9	2009	9	6	6	301	2009	9	4	4	5	5	4	4	4	5	4	3	3	4	4	3	2	4	3	4	3	3	3	3	3	3	3	3	3	3				1	5	2		2		2		2		2		2		2		5	2	2	4	4	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								3	3	1	5	5	5	5	5	5									4	4	4	3	4	4	2	3	3	2	2	4	4	4	4	4	4	4	4	2	5	5	5	5											1		2	40	0		600	1	70	11	2	7	57200000	1010101	3020302	
855	0	321	0	1	1	1	2008	10	2008	10	5	5	302	2008	10	4	4	5	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3				1	5	2		2		2		2		2		2		2		1	3	3	4	3	3	1	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								5	3	1	5	5	4	4	4	4									4	3	4	3	3	3	2	3	3	3	3	3	3	4	3	4	4	3	3	3	4	4	4	4											1		2	40	0		480	1	67	9	2	6	11120901	1020307		
855	0	331	0	1	1	1	1990	12	2006	7	1	6	303	2006	7	4	4	4	5	4	4	4	5	4	3	3	4	4	3	4	4	3	4	3	3	3	3	3	4	4	4	4	4				1	5	2		2		2		2		2		2		2		1	2	2	3	2	2	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								5	2	1	5	5	5	5	3	4									4	4	4	3	3	2	2	4	4	2	2	2	3	4	4	4	4	4	4	3	4	4	4	4											1		2	40	0	6480		1	64	9	2	6	11123101	1020106		
855	1	401	0	1	2	1	2007	11	2007	11	5	5	401	2007	11	4	4	5	5	3	3	3	4	3	3	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3				1	5	2		2		2		2		2		2		2		1	2	1	5	1	1	2	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								5	2	2	5	5	4	5	4	5									3	3	3	2	3	2	2	2	3	2	2	2	3	4	4	4	4	3	3	2	4	4	4	4	10	20	65	5	4	4	5	5			1		2	40	0	5760		1	65	12	2	6	11121801	1050202		
855	1	402	0	1	2	1	1992	12	2008	4	1	5	401	2000	4	4	4	3	3	3	3	3	4	3	3	3	3	3	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3				1	5	2		2		2		2		2		2		2		1	1	1	5	1	1	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								5	3	1	5	5	3	4	4	4									2	3	3	3	3	2	2	2	3	2	2	2	2	4	4	5	4	2	3	2	4	5	5	5	5	10	80	5	3	4	3	5			1		2	40	0	5760		1	67	3	2	6	11124801	1020101		
855	1	701	0	1	3	2	1991	1	2006	4	1	6				5	5	5	5	4	4	5	5																										2		2		2		2		2		2		2		1	2	2	5	2	2	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3	2	4	6	2								5	2	1							2	2	3	3	4	4	3	2	4	4	3	4	4	2	1	2	3	2	2	2	2	4	4	4	4	3	3	2	3	4	4	5											1		2	40	0	6240		1	64	9	2	6				
855	1	702	0	1	3	2	1992	1	2006	4	1	5				5	5	5	5	5	5	5	5																										1	4	2		2		2		2		2		2		2	2	2	4	1	1	3	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3	2	4	7	2								5	2	2							2	2	3	3	4	4	4	3	4	4	3	3	3	2	1	2	2	2	2	3	3	4	4	5	4	4	2	3	4	5	5	5											1		2	40	0	5760		1	66	1	2	6				
855	1	703	0	1	3	2	1992	11	2009	4	1	5				5	5	5	5	4	4	4	4																										2		2		2		2		2		2		2		1	2	1	4	1	1	1	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3	4	4	6	2								5	2	2							3	3	3	3	3	3	3	1	3	3	3	3	3	2	2	2	3	2	2	2	2	4	4	5	4	3	3	3	4	4	4	4											1		2	40	0	5760		1	67	8	2	6				
856	0	201	0	1	1	1	2009	1	2009	1	4	4	202	2009	1	4	4	4	4	4	4	4	4	4	4	4	5	5	4	4	4	5	4	4	4	5	5	5	4	5	4	5	5				1	3	2		1	4	1	4	2		2		2		2		2	4	5	4	5	5	4	4	2		2		2		2		1	4	1	4	1	4	2		2		2		2		2		2		2		2		1				2								2	3	2	5	5	5	5	4	5									5	5	5	4	5	5	2	4	5	2	5	5	4	5	4	5	4	4	4	3	4	3	4	3											1		2	40	0		-9	1	73	11	2	6	12420601	1040201		
856	0	321	0	1	1	1	1999	7	2000	2	1	5	302	1999	7	4	4	4	4	4	4	4	4	2	3	2	3	3	2	3	3	3	3	3	3	3	3	3	2	3	3	3	3				1	1	2		1	3	1	3	1	3	2		2		2		13	3	4	3	4	3	3	3	2		2		2		2		1	3	1	3	1	3	2		2		2		2		2		2		2		2		3				2								2	2	1	5	4	4	5	4	5									4	3	4	4	4	4	1	4	4	3	4	4	3	5	4	4	5	4	4	2	4	3	4	3											1		2	40	2	4300		1	74	12	2	5	24122602	2050203		
856	0	321	1	1	1	3	2008	1	2008	1	1	1	302	2008	1	3	3	3	3	3	3	3	4																										2		1	3	2		2		2		2		2		2	4	4	4	4	4	2	2	2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		2		3				2								3	2	4															3	3	2	2	3	4	2	3	3	4	3	3	3	4	4	4	4	3	3	3	4	2	3	2											1	2	2	40	0		177	2	-9	-9	1	6	-9	-9		
858	0	201	0	1	1	1	1992	3	2007	10	1	5	202	1992	3	4	3	3	2	3	3	4	4	4	3	2	4	4	2	4	4	4	4	5	2	2	2	3	1	2	3	2	3				2		1	2	2		2		1	3	2		2		2		3	2	3	3	4	4	1	4	2		2		2		2		2		1	2	2		2		2		2		2		2		2		2		2		1				2								2	3	2	3	1	4	4	2	4									3	2	2	2	4	4	1	2	4	3	2	3	3	4	4	4	4	4	2	2	3	4	4	4											1		2	40	5	7119		1	67	7	2	6	12220101	1020106		
858	0	321	0	1	1	1	1992	5	1999	1	1	4	302	2007	11	4	4	5	4	4	4	4	4	4	3	3	3	3	2	4	3	3	3	4	3	2	3	3	2	3	3	3	3				2		1	3	2		2		1	2	2		2		2		3	2	3	3	4	4	3	3	2		2		2		2		2		2		2		2		1	3	1	3	2		2		2		2		2		1				2								2	2	1	5	5	4	5	4	4									4	4	4	3	4	3	3	3	4	2	3	3	4	4	4	4	4	4	3	2	4	3	4	4											1		2	40	5	6900		1	65	11	2	6	12510101	1020106		
858	0	341	0	1	1	1	1995	2	2004	10	1	4	304	1995	2	4	4	4	4	4	4	4	4	4	3	3	4	4	2	3	4	3	3	3	2	4	4	3	2	3	4	3	4				2		1	3	2		2		1	3	2		2		2		3	3	2	2	4	3	3	3	2		2		2		2		1	3	1	3	1	3	2		1	3	1	3	2		2		2		2		2		3				2								3	3	1	4	3	4	4	2	4									4	4	4	3	3	3	2	3	3	3	3	3	3	4	3	3	4	3	2	3	4	2	3	3											1		2	40	5	6576		1	68	5	2	6	14421801	1040801		
858	0	401	0	1	2	1	1993	4	2000	1	1	4	402	2006	5	4	4	4	4	4	4	4	4	3	3	3	3	3	2	4	4	3	4	3	2	4	4	4	3	3	3	3	3				2		1	3	2		2		1	3	2		1	3	2		11	3	3	3	4	4	4	3	2		2		2		2		1	3	1	3	1	3	2		1	3	1	3	2		2		2		2		2		1				2								2	2	1	4	4	4	4	3	4									4	4	4	3	4	3	2	3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	4	3	5	20	70	5	3	4	3	3	3	3	1		2	40	10	6720		1	67	11	2	6	11122601	1040402		
858	0	701	0	1	3	2	1993	11	2003	10	1	4				4	4	4	4	4	4	4	4																										1	3	2		2		1	3	2		1	3	2		4	3	4	2	4	4	4	3	2		2		2		2		1	2	1	3	1	3	2		1	3	1	3	2		2		2		2		2		1	4	5	7	2								2	3	1							4	4	4	4	4	4	4	1	4	4	4	2	3	4	2	4	4	3	3	3	3	5	4	4	4	3	3	2	4	3	4	4											1		2	40	12	6713		1	69	7	2	6				
858	0	702	0	1	3	2	1991	2	2003	10	1	4				3	3	4	3	3	3	4	4																										1	3	2		2		1	3	2		1	2	2		3	3	3	2	4	4	4	3	2		2		2		2		1	3	1	3	1	3	2		1	3	1	3	2		2		2		2		2		1	1	3	7	2								2	2	1							3	4	4	4	4	4	4	1	4	3	4	3	3	4	2	3	4	3	3	4	3	4	3	4	4	3	2	3	4	3	4	3											1		2	40	10	6657		1	66	8	2	5				
868	0	101	0	1	1	1	1996	1	2008	1	3	6	101	2006	3	4	4	2	3	4	4	4	4	4	3	3	2	4	3	2	2	4	4	4	4	4	4	4	1	4	3	5	2				2		2		2		2		2		2		2		2		2	2	2	3	4	4	3	3	2		2		2		2		1	4	1	1	1	3	2		2		1	3	2		2		2		2		2		1				2								2	3	1	5	5	5	4	4	4									3	4	4	4	4	3	3	2	4	2	3	3	4	4	2	4	3	3	2	1	5	4	4	2											1		2	40	12	3300		1	68	10	2	5	24210202	2040401		
868	0	201	0	1	1	1	1995	12	2008	1	2	6	201	1995	12	3	3	3	3	4	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3				2		2		1	2	2		2		2		2		2		2	3	3	2	3	3	2	3	2		2		2		2		1	2	1	2	1	2	2		2		2		2		2		2		2		2		3				2								2	3	2	4	4	4	4	4	4									3	3	3	3	3	4	2	3	4	2	3	3	3	4	3	4	3	3	2	2	4	3	4	3											1		2	40	0	-9		1	66	4	2	4				
868	0	321	0	1	1	1	2007	7	2009	7	2	3	302	2007	7	4	4	4	3	3	4	4	4	3	4	4	3	4	3	4	4	4	4	3	4	3	3	4	3	3	3	4	4				1	2	2		1	2	2		2		2		2		2		3	3	3	2	3	3	3	3	2		2		2		2		1	3	1	2	1	2	2		2		1	2	1	2	2		2		2		2		3				2								2	2	3	4	3	3	3	3	3									3	3	3	3	3	3	4	3	3	2	3	3	3	3	2	4	3	3	3	4	3	3	3	3											1		2	40	0	-9		1	80	4	2	5	-9	-9		
868	0	331	0	1	1	1	2008	4	2009	4	2	3	303	2008	4	3	3	2	3	3	2	4	1	4	4	4	4	5	4	3	5	5	4	5	5	5	5	5	3	3	3	5	3				2		2		1	1	2		2		2		2		2		3	4	5	3	5	5	3	3	2		2		2		2		1	3	1	3	1	3	2		2		2		2		2		2		2		2		4				2								4	2	1	4	4	3	3	4	5									4	5	5	5	5	5	3	3	4	1	3	4	3	3	3	4	3	3	3	4	4	2	3	2											1		2	40	10		200	1	80	5	1	5	24121502	2020103		
868	0	401	0	1	2	1	2000	8	2005	3	2	4	401	2008	11	3	3	3	2	2	3	2	2	2	3	3	2	4	3	2	4	4	3	3	4	4	4	4	2	3	4	3	4				2		2		1	1	2		2		2		2		2		2	2	3	4	4	4	3	4	2		2		2		2		1	3	1	2	1	1	2		2		1	2	2		2		2		2		2		3				2								4	3	2	5	5	5	4	4	4									1	2	3	2	1	1	2	1	3	2	1	5	1	3	1	3	2	3	1	5	4	4	3	2	10	20	20	50	3	3	1	3	1	2	1		2	40	29	2900		1	76	12	2	5	24220302	2020101		
868	0	701	0	1	3	2	2003	7	2004	7	4	5				3	3	3	4	4	4	3	3																										2		2		2		2		2		2		2		2	3	3	3	4	3	2	2	2		2		2		2		1	2	1	2	1	2	2		2		2		2		2		2		2		2		2	1	5	6	2								2	2	3							3	3	3	3	3	3	2	2	3	3	3	2	3	3	3	3	3	2	3	4	4	4	2	4	4	4	4	3	4	3	4	2											1		2	40	25	3500		1	61	1	2	4				
868	0	702	0	1	3	2	1996	3	2005	4	1	8				4	5	4	4	4	4	4	4																										2		2		2		2		2		2		2		5	3	2	2	3	3	2	2	2		2		2		2		1	1	2		1	2	2		2		1	3	1	2	2		2		2		2		1	1	2	7	2								2	3	1							3	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	4	1	3	4	3	4	4	4	4	4	3	4	4	3	4	3											1		2	40	8	3900		1	68	12	2	4				
871	0	101	0	1	1	1	1997	12	2009	2	1	5	101	1999	12	4	3	2	2	2	2	2	2	2	3	2	3	3	3	3	4	3	3	4	3	3	3	3	3	3	3	3	3				2		2		2		2		2		2		2		2		1	3	3	4	4	4	3	3	2		2		2		2		1	4	2		1	3	2		1	3	1	3	1	3	2		2		2		2		1				2								3	3	2	4	3	4	3	4	3									4	3	3	3	4	3	3	4	3	3	4	4	4	4	4	4	4	3	2	2	3	3	3	2											1		2	40	6	4800		1	75	1	2	6	14320701	1040601		
871	0	201	0	1	1	1	2008	4	2009	3	3	4	202	2009	12	4	5	4	4	4	3	4	4	3	4	3	3	4	2	3	2	3	3	3	2	2	3	3	3	3	2	3	3				2		2		2		2		2		2		2		2		1	3	3	4	4	3	2	3	2		2		2		2		1	2	2		1	2	2		2		1	2	2		2		2		2		2		1				2								4	2	1	3	3	2	2	2	2									4	3	4	4	3	3	4	3	3	4	3	4	3	4	4	3	3	3	2	3	4	3	4	3											1		2	40	18		300	1	73	12	2	6	14120201	1040401		
871	0	321	0	1	1	1	2001	7	2007	2	1	3	302	2001	7	4	5	5	3	4	5	4	4	2	4	4	3	4	3	2	2	3	4	3	4	4	4	4	4	3	4	3	3				1	2	1	2	2		2		1	4	1	2	2		2		2	5	4	4	5	3	2	3	1	3	2		2		2		1	4	2		1	4	2		1	3	2		1	3	2		2		2		2		3				2								2	3	1	4	4	4	4	4	3									4	4	2	4	4	4	2	3	4	2	4	2	4	3	4	4	3	4	3	4	4	3	3	2											1		2	40	12	3470		2	77	7	2	4				
871	0	331	0	1	1	1	2007	1	2008	1	1	3	303	2007	1	4	4	4	4	4	4	4	4	2	3	3	3	3	3	3	3	3	3	4	4	3	3	3	4	4	4	4	4				2		2		2		2		1	3	2		2		2		1	3	3	3	3	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								3	1	2	4	4	4	4	4	4									4	4	4	3	4	4	2	4	4	2	4	4	3	4	4	4	4	3	2	2	3	2	4	3											1		2	40	5	-9		1	77	2	2	6	11122106	1020105		
871	0	401	0	1	2	1	2008	2	2008	2	3	3	402	2008	2	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5				2		1	3	2		2		1	3	1	4	2		2		7	4	4	4	5	5	4	4	2		2		2		2		1	3	2		1	3	2		2		2		1	3	2		2		2		2		1				2								2	3	1	4	4	5	4	4	4									4	4	4	4	4	4	2	4	4	4	4	4	3	3	4	4	4	4	4	3	4	3	4	4	30	30	30	10	4	4	4	4	4	4	1		2	40	10		-9	1	79	12	1	6	11110304	1040401		
871	0	701	0	1	3	2	2009	10	-9	-9	8	4				3	3	3	3	4	2	3	3																										1	2	2		2		2		2		2		2		2	4	4	3	4	4	1	3	2		2		2		2		2		2		1	4	2		2		2		2		2		2		2		2		3	1	7	7	1	19	6020	15	1995	1	3	4	2	3	1							4	4	4	4	4	4	4	1	3	3	2	4	3	3	1	4	4	1	4	4	3	3	4	4	3	4	4	4	3	1	4	2											1		2	40	24		380	1	73	10	2	5				
871	0	702	0	1	3	2	2000	11	2008	3	1	4				3	4	2	2	3	3	3	3																										2		2		2		2		2		2		2		3	3	4	4	4	4	4	3	2		2		2		2		1	2	2		1	3	2		1	3	1	3	1	3	2		2		2		2		3	3	1	4	2								2	2	2							3	3	2	3	3	3	3	2	4	3	4	2	4	4	2	3	4	1	3	4	4	4	5	5	4	2	3	4	3	3	4	3											1		2	40	6	3400		1	75	4	3	6				
877	0	101	0	3	1	1	2001	8	2008	7	1	5	103	2007	3	5	4	3	3	3	3	4	4	3	4	4	4	4	5	4	4	5		5	4	4	5	4	5	4		4				4	1	1	2		1	3	2		2		2		2		2		2	3	4	4	5	4	4	4	2		2		1	3	1	4	2		2		2		2		2		2		2		2		2		2		2		1				2								4	2	1	5	4	4	4	3	3									3	3	3	3	4	4	3	3	3	3	3	3	3	4	3	3	4	3	3	3	3	3	3	3											1		2	40	10	3541		1	74	7	2	6	14820101	1050403		
