w4_id1	w4_id2	w4_id3	w4_id4	w4_ind1	w4_team	w4_posit	w401_01	w401_02	w402_01	w402_02	w403_01	w403_02	w404	w405_01	w405_02	w406_01	w406_02	w406_03	w406_04	w406_05	w406_06	w406_07	w406_08	w407	w408_01	w408_02	w408_03	w408_04	w408_05	w408_06	w408_07	w408_08	w408_09	w408_10	w408_11	w408_12	w408_13	w408_14	w408_15	w409_01	w409_02	w409_03	w409_04	w409_05	w409_06	w409_07	w409_08	w410_01	w410_02	w411_01	w411_02	w411_03	w411_04	w411_05	w411_06	w411_07	w411_08	w411_09	w411_10	w411_11	w411_12	w411_13	w411_14	w412	w413_01	w413_02	w413_03	w413_04	w413_05	w413_06	w414_01	w414_02	w414_03	w414_04	w414_05	w414_06	w414_07	w414_08	w414_09	w414_10	w414_11	w414_12	w414_13	w414_14	w414_15	w414_16	w414_17	w414_18	w414_19	w414_20	w414_21	w414_22	w414_23	w414_24	w415_01	w415_02	w415_03	w415_04	w415_05	w415_06	w415_07	w415_08	w416	w417	w418_01	w418_02	w419	w420_01	w420_02	w420_03	w420_04	w420_05	w420_06	w420_07	w421	w422	w423	w424_01	w424_02	w424_03	w424_04	w424_05	w424_06	w425_01	w425_02	w425_03	w425_04	w425_05	w425_06	w425_07	w425_08	w426_01	w426_02	w426_03	w427_01	w427_02	w427_03	w427_04	w427_05	w427_06	w428_01	w428_02	w428_03	w428_04	w428_05	w428_06	w428_07	w428_08	w428_09	w428_10	w428_11	w428_12	w429_01	w429_02	w429_03	w429_04	w430_01	w430_02	w430_03	w430_04	w430_05	w430_06	w430_07	w431_01	w431_02	w431_03	w431_04	w432_01	w432_02	w432_03	w432_04	w432_05	w432_06	w433	w434	w435	w436_01	w436_02	w437_01	w437_02	w4_sex	w4_birthy	w4_birthm	w4_marr	w4_edu	w4_affil
464	3	702	1	1	3	4	2006	12	2006	12	1	1				3	3	3	3	3	2	3	3																									3	3	2		2		2		2		2		2		2		1	2	2	2	3	3	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	4	2								2	1	1															2	3	3	4	3	3	3	3	2	3	3	4	4	4	4	3	3	3	3	4	3	3	3	3	3	3	4	3	3	4	4	4											1	2	1	40	15.0	-9		2	74	3	3	4	
464	3	702	2	1	3	4	2005	10	2005	12	1	1				4	4	4	4	4	3	3	4																									1	6	1	2	2		2		2		2		2		2		2	4	4	3	4	4	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	4	1	4	2								1	1	3															3	2	3	4	3	3	4	4	4	3	3	3	4	3	4	3	3	4	3	4	2	4	3	4	4	3	4	4	4	2	3	4											1	2	1	40	5.0	2000		2	71	8	2	4	
464	3	702	3	1	3	4	2004	1	2004	1	1	1				3	3	3	3	2	2	3	3																									3	7	2		2		2		2		2		2		2		1	2	2	2	4	4	3	2	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	4	2								2	1	1															2	1	1	2	2	2	2	1	3	3	2	2	3	3	4	4	1	5	5	1	1	2	1	3	3	3	4	2	3	1	5	4											1	2	1	40	15.0	2000		2	70	8	2	4	
464	3	702	4	1	3	4	1998	11	1998	11	1	1				3	3	3	3	3	3	3	3																									2	1	1	3	2		2		2		2		2		2		5	1	1	1	3	3	3	1	1	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	5	2								2	1	4															3	3	3	4	4	3	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	1	2	3	2	5	4	5	1	3	5	5											1	2	1	40	5.0	2000		2	65	9	2	2	
464	3	703	0	1	3	2	1999	10	1999	10	1	1				4	4	3	3	4	3	3	4																									1	1	1	3	2		2		2		2		2		2		5	3	3	3	4	4	3	3	3	2		2		2		2		2		1	2	1	2	2		1	3	1	3	1	3	2		2		2		2		1	1	1	6	2								2	3	1							2	2	2	2	2	1	2	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	4	2	4	4	4	4	4	3	4	4	2	4	3	4	3	3	2											1		1	40	0.0	3000		1	75	10	2	5	3
464	3	703	1	1	3	4	2006	11	2006	11	1	1				3	2	2	2	1	1	4	3																									2	2	2		2		2		2		2		2		2		1	3	3	4	3	3	2	3	3	2		2		2		2		2		2		1	2	2		1	3	1	3	1	3	2		2		2		2		2	3	4	4	1	21	2010	15	2007	2	2	2	5	2	2															4	4	3	3	4	4	4	4	4	4	4	4	4	4	4	4	3	2	4	4	3	4	3	3	3	3	4	4	4	2	2	2											1	2	1	40	10.0	2500		1	76	1	1	4	
464	3	703	2	1	3	4	2011	7	2011	7	1	1				4	4	4	4	4	4	3	4																									3	1	1	3	2		2		2		2		2		2		4	4	4	4	4	4	4	2	2	2		2		2		2		2		2		1	2	2		2		1	2	1	2	2		2		2		2		1	1	2	4	2								2	2	4															4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	4	3	3	4	3	4	4	4	4	4	3	3	3	3	3	4											1	2	2	40	5.0		200	1	80	10	1	5	3
464	3	703	3	1	3	4	2008	7	2008	7	1	1				4	4	3	3	3	3	3	3																									3	1	1	3	2		2		2		2		2		2		3	4	5	5	5	5	4	4	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	2	5	2								2	2	4															4	3	3	4	4	4	4	4	4	4	4	3	4	4	4	4	3	3	3	4	4	4	4	4	4	4	4	4	4	3	3	4											1	2	1	40	5.0	2600		1	83	7	2	3	
464	3	703	4	1	3	4	2008	8	2008	8	1	1				4	4	3	3	4	3	3	3																									3	1	2		2		2		2		2		2		2		1	3	3	3	3	3	3	2	3	2		2		2		2		2		2		1	2	2		1	2	1	3	1	3	2		2		2		2		1	1	2	3	2								2	2	2															4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	5	4	3	4	4	4	1	3	2											1	2	1	40	5.0	2500		1	83	4	2	4	
465	0	101	0	1	1	1	2009	8	2009	8	4	4	103	2009	8	2	2	4	3	3	3	4	3	2	3	3	3	3	3	3	3	3	3	3	3	4	4	3	3	4	3	3	4	3				4	1	1	3	2		1	3	2		2		2		2		12	3	4	3	3	3	3	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		3				2								4	4	1	4	4	3	4	3	4									3	3	4	3	4	4	4	3	3	3	3	3	3	4	4	4	3	4	3	3	4	4	3	4	4	3	4	3	4	3	3	3											1		2	40	5.0	4300		1	71	9	2	6	4
465	0	201	0	1	1	1	2000	6	2010	1	4	6	201	2005	1	3	3	4	3	4	3	4	4	3	3	4	4	4	3	4	3	2	3	3	3	4	4	3	4	3	4	3	3	3				5	1	2		2		1	2	1	2	2		2		2		1	4	4	3	4	4	4	3	3	2		2		2		2		2		2		2		2		2		2		2		1	2	2		2		2		1				2								2	2	1	4	4	4	3	3	4									4	3	3	3	3	3	4	3	3	3	3	2	3	4	4	4	4	4	4	4	4	4	3	4	4	3	4	4	4	4	4	3											1		2	40	10.0	6000		1	63	8	2	8	7
465	0	201	1	1	1	3	2008	7	2008	7	1	1	202	2008	7	4	4	4	4	5	5	5	5																									3	1	1	3	1	2	1	3	1	3	2		2		2		3	3	3	3	4	3	4	4	4	2		2		2		2		1	2	1	3	2		2		2		2		2		1	4	2		2		2		1				2								2	2	3															3	4	3	2	2	2	3	2	3	2	2	2	2	4	3	5	5	5	3	2	4	4	3	4	4	4	4	3	4	2	2	2											1	2	2	40	1.0	3000		1	80	11	2	6	1
465	0	201	2	1	1	3	2011	9	2011	9	1	1	202	2011	9	4	4	3	3	4	3	3	3																									2	1	1	2	2		1	2	2		2		2		2		2	4	5	4	4	4	4	3	4	2		2		2		2		1	3	1	3	2		2		2		2		2		2		2		2		2		1				2								2	2	4															4	4	4	4	4	4	4	4	4	3	4	2	4	4	4	4	3	3	4	4	4	4	4	4	4	3	4	4	4	2	2	4											1	2	2	40	0.0		190	1	83	7	1	6	2
465	0	201	3	1	1	3	2005	8	2009	1	1	3	202	2011	8	3	3	3	3	2	2	3	3																									2	3	2		2		1	3	1	3	2		2		2		1	1	1	1	1	1	1	2	3	2		2		2		2		1	3	1	3	2		2		2		2		2		1	3	2		2		2		1				2								2	2	2															3	2	3	4	3	3	4	2	4	2	2	3	4	4	4	4	4	3	4	2	4	3	2	4	3	3	4	4	4	3	4	4											1	2	2	40	5.0	3000		1	79	1	2	6	1
465	0	201	4	1	1	3	2010	5	2010	5	1	1	202	2010	5	1	5	5	4	4	4	4	4																									5	3	2		2		1	1	2		2		2		2		1	2	1	4	4	3	3	1	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								1	1	4															2	2	1	2	3	3	4	4	3	2	3	2	2	3	3	4	3	4	3	3	4	3	2	5	3	4	3	1	3	3	4	3											1	2	2	40	1.0		144	2	87	8	1	5	2
465	0	201	5	1	1	3	2010	9	2011	3	3	4	202	2010	9	5	4	5	5	5	5	5	5																									2	1	2		1	3	1	4	1	3	2		2		2		3	4	5	4	4	4	4	4	4	2		2		2		2		2		1	3	2		2		2		2		2		1	3	2		2		2		1				2								2	3	3															5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	5	5	5	1	4	4	5	1	1	4											1	2	1	40	0.0	4000		1	76	10	2	6	2
465	0	201	6	1	1	3	2010	4	2010	4	1	1	202	2010	7	2	3	4	3	4	4	4	4																									3	2	2		1	3	1	2	2		2		2		2		4	3	4	3	3	3	4	3	3	2		2		2		2		1	3	1	3	2		2		2		2		2		2		2		2		2		4				2								2	2	4															4	3	3	3	4	4	4	4	4	3	3	3	4	4	4	4	3	3	4	4	4	4	4	4	4	3	4	3	4	2	3	3											1	2	2	40	3.5		237	1	82	12	1	6	2
465	0	201	7	1	1	3	2001	2	2010	1	1	4	202	2001	2	2	4	5	4	4	5	5	5																									2	1	1	2	1	4	1	1	2		2		2		2		3	4	5	4	3	2	3	3	3	2		2		2		2		2		2		2		2		2		2		2		1	2	2		2		2		4				2								2	3	1															4	4	4	5	4	5	5	4	4	4	4	4	5	5	5	5	3	2	3	3	3	5	3	4	5	1	5	4	5	2	1	4											1	2	2	40	0.0	4000		1	75	3	2	6	2
465	0	201	8	1	1	3	2009	3	2009	3	1	1	202	2009	3	4	3	4	3	4	3	4	3																									3	1	2		2		1	1	1	1	2		2		2		1	3	3	4	3	2	3	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	2	3															3	3	3	3	3	4	4	3	3	3	3	3	4	4	4	4	4	4	3	3	3	3	2	3	3	3	3	3	3	3	2	4											1	2	2	40	0.0	2900		1	83	6	1	6	2
465	0	311	0	1	1	1	1996	2	2009	1	1	5	301	2009	10	3	3	4	4	4	4	4	4	3	3	3	3	3	3	2	3	3	4	3	3	3	2	3	2	3	2	3	2	3				1	1	1	3	1	3	1	1	2		2		2		2		4	2	3	2	4	2	3	1	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		4				2								3	3	2	4	3	3	4	3	4									3	3	3	3	3	3	4	3	4	4	3	3	2	2	2	2	2	2	3	3	3	4	3	4	4	2	4	3	4	4	2	2											1		2	40	5.0	5000		1	69	6	2	6	2
465	0	321	0	1	1	1	2002	1	2010	1	1	4	302	2002	4	4	4	5	5	5	5	4	4	3	3	3	4	3	3	4	4	3	3	3	3	3	3	4	4	4	4	3	3	3				4	1	1	3	1	3	1	3	2		2		2		2		7	4	4	4	5	4	4	3	3	2		2		2		2		1	3	1	3	2		2		2		2		2		1	3	2		2		2		3				2								3	3	1	4	4	4	4	4	4									4	4	4	4	4	4	4	3	4	3	3	3	4	4	4	4	4	4	3	4	4	4	3	4	4	3	4	4	4	2	2	3											1		2	40	0.0	4000		1	74	3	1	6	2
465	0	321	1	1	1	3	2008	9	2008	9	1	1	302	2008	9	4	4	4	4	4	4	4	4																									4	3	2		1	4	1	3	1	3	2		2		2		3	3	4	4	4	3	3	3	3	2		2		2		2		1	3	2		2		2		2		2		2		1	3	2		2		2		3				2								3	2	4															3	3	3	3	3	4	4	3	3	3	3	4	4	4	4	4	4	4	3	4	4	4	4	4	4	2	4	4	4	2	3	4											1	2	2	40	0.0	3150		1	82	3	1	6	2
465	0	351	0	1	1	1	1992	1	2008	3	1	6	308	2010	1	4	4	5	4	4	4	4	4	3	5	3	5	5	5	5	4	4	4	4	5	5	5	5	5	5	4	4	4	4				4	1	1	3	2		1	3	2		2		2		2		3	4	4	3	4	4	4	3	3	2		2		2		2		1	3	1	3	2		2		2		2		2		1	3	2		2		2		4				2								2	2	1	5	5	5	5	5	5									5	5	5	5	4	4	4	4	5	4	4	4	4	5	4	4	4	3	3	4	3	5	4	5	5	1	5	5	5	1	1	5											1		2	40	0.0	6000		1	66	10	2	7	2
465	1	401	0	1	2	1	2000	1	2009	1	1	4	401	2000	1	3	3	3	3	2	2	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3				2	1	1	3	2		2		2		2		2		2		2	3	4	3	3	3	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								2	3	1	4	4	4	4	4	4									3	3	3	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	4	4	3	4	3	3	2	3	4	20	20	40	20	3	4	3	4	3	4	1		2	40	0.0	4000		1	76	1	2	6	3
465	1	701	0	1	3	2	1988	9	2010	1	1	8				1	1	1	1	1	2	4	3																									1	1	2		1	3	2		2		2		2		2		3	3	4	3	3	3	3	2	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	2	2	5	2								2	1	2							1	1	1	1	1	1	1	1	3	4	4	4	4	4	4	3	4	4	3	4	4	4	4	4	3	3	4	4	4	4	3	3	3	1	4	2	3	2	2	2											1		2	40	0.0	2400		1	59	7	2	2	
465	1	701	1	1	3	4	2001	12	2010	1	1	8				3	2	1	1	1	1	4	4																									5	1	1	3	2		2		2		2		2		2		2	2	2	2	3	4	4	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	2	3	4	2								1	1	2															2	4	2	1	1	1	2	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	1	2	2	2	3	1	3	3	2	3											1	2	2	40	0.0	2000		2	63	3	2	4	
465	1	701	2	1	3	4	2006	6	2011	3	1	1				1	1	1	1	1	1	1	1																									2	1	2		1	3	2		2		2		2		2		2	2	2	3	3	3	2	2	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	2	5	7	2								2	1	2															3	3	3	4	2	2	3	3	3	2	2	3	3	3	3	3	3	4	3	3	2	2	2	3	3	2	3	2	4	3	2	3											1	2	2	40	16.0	3500		1	73	4	2	5	3
465	1	701	3	1	3	4	1994	8	2011	1	1	8				5	5	5	5	5	5	5	5																									2	1	1	3	1	3	2		2		2		2		2		3	2	5	3	5	5	3	2	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	2	3	5	2								2	2	1															4	4	4	4	5	3	4	3	4	3	3	2	5	5	5	4	4	2	4	4	4	4	2	3	4	1	4	3	4	4	5	5											1	2	2	40	16.0	4000		1	66	2	1	3	
465	1	701	4	1	3	4	2006	2	2010	1	1	8				4	3	3	3	3	3	3	3																									2	1	1	3	1	3	2		2		2		2		2		4	4	4	4	4	4	4	4	4	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	7	7	2								2	3	1															3	3	3	4	4	4	4	4	4	4	3	4	3	4	4	4	4	4	4	4	4	4	3	3	3	4	4	2	4	4	4	4											1	2	1	40	5.0		215	1	74	1	2	3	
465	1	701	5	1	3	4	1992	4	2011	3	1	1				3	3	3	3	3	3	3	3																									5	1	1	3	2		2		2		2		2		2		2	4	4	4	4	4	4	3	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2	3	2	7	2								1	1	1															3	3	3	3	3	3	3	3	3	4	3	4	3	4	3	3	4	3	4	3	4	3	3	3	3	3	3	3	3	3	3	3											1	2	1	40	5.0	2500		1	68	7	2	3	
465	2	401	0	1	2	1	1995	12	2008	1	1	5	401	1995	12	5	4	4	4	5	4	4	4	4	4	3	4	5	3	4	4	4	4	4	4	4	3	5	4	4	4	4	4	4				4	2	2		1	3	1	3	1	3	2		2		2		3	4	4	4	5	5	4	3	3	2		2		2		2		2		1	4	2		2		2		2		2		1	4	2		2		2		1				2								2	3	1	4	4	4	5	5	4									4	4	4	4	4	4	4	4	4	4	4	3	4	5	5	4	3	3	3	4	4	5	3	4	4	3	4	4	4	2	2	4	10	30	50	10	3	3	3	2	4	4	1		2	40	2.0	4500		1	70	7	2	6	3
465	2	701	0	1	3	2	1999	2	2010	4	1	8				5	4	4	5	5	4	4	2																									1	1	2		2		2		2		2		2		2		2	4	4	2	2	3	3	3	4	2		2		2		2		1	4	1	4	2		2		2		2		2		2		2		2		2		3	1	2	5	2								2	2	1							3	4	3	1	4	4	1	1	4	5	5	3	5	3	3	4	3	4	3	1	3	3	2	5	5	5	3	4	3	4	3	4	4	3	4	2	2	3	3	3											1		1	40	16.0	1800		2	83	7	1	4	
465	2	701	1	1	3	4	2001	3	2001	3	1	1				-9	-9	-9	-9	-9	-9	-9	-9																									3	1	2		2		2		2		2		2		2		1	1	1	1	1	1	1	-9	-9	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	4	2								2	1	2															1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	4	1	4	3	5	3	1	1	2	4	2											1	2	1	40	4.0	1700		2	80	11	1	4	
465	2	701	2	1	3	4	2001	12	2001	12	1	1				3	3	3	3	3	3	3	3																									2	3	2		2		2		2		2		2		2		1	2	2	2	2	2	2	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	2	3	2								2	1	2															2	2	2	4	3	3	4	4	4	2	2	2	4	4	3	4	4	3	3	3	1	4	1	4	4	2	4	3	3	3	3	3											1	2	1	40	8.0	1800		2	68	12	3	2	
465	2	701	3	1	3	4	2000	3	2000	3	1	1				4	2	2	2	4	4	4	3																									4	6	2		2		2		2		2		2		2		1	2	2	3	3	3	3	1	1	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	2	4	2								2	1	1															4	4	4	4	4	5	5	5	5	5	4	4	4	4	5	5	4	4	5	4	4	4	3	5	4	1	5	3	4	4	3	3											1	2	1	40	8.0	1800		2	67	1	2	3	
465	2	701	4	1	3	4	2008	6	2008	6	1	1				5	1	3	1	1	5	5	5																									3	1	2		2		2		2		2		2		2		1	1	1	1	1	1	1	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	4	2								2	1	2															5	5	5	5	4	5	5	5	4	5	4	4	1	5	5	4	4	5	4	4	5	5	3	5	3	1	3	1	5	1	1	1											1	2	1	40	4.0	1700		2	70	9	2	4	
465	2	702	0	1	3	2	2002	11	2008	1	1	8				4	2	2	2	4	4	4	3																									2	1	2		2		2		2		2		2		2		1	4	1	4	4	4	3	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2	1	2	4	2								2	1	3							2	2	2	2	2	2	2	1	4	4	3	4	4	4	4	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	1	4	4	4	2	2	2											1		1	40	8.0	1800		2	62	7	2	2	
465	2	702	1	1	3	4	2006	8	2006	8	1	1				4	3	3	3	4	4	4	4																									2	1	2		2		2		2		2		2		2		1	4	1	1	1	1	1	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		2	1	1	5	2								2	1	4															1	1	1	1	1	1	4	4	4	4	3	3	4	4	1	4	4	4	1	1	1	4	3	4	3	3	4	3	3	1	1	1											1	2	1	40	4.0	1700		2	64	6	2	1	
465	2	702	2	1	3	4	2010	10	2010	10	1	1				4	2	2	2	4	4	4	3																									1	1	2		2		2		2		2		2		2		1	1	1	1	1	1	1	2	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	2	2								2	1	2															2	3	3	2	2	2	3	4	-9	4	4	5	2	3	5	4	4	5	4	4	4	3	1	2	3	4	3	3	2	4	4	3											1	2	2	40	4.0		140	2	65	5	2	2	
465	2	702	3	1	3	4	1999	11	1999	11	1	1				5	1	3	1	1	5	5	5																									5	1	2		2		2		2		2		2		2		1	1	1	1	1	1	1	2	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	4	2								5	1	3															5	5	5	5	4	5	5	5	4	5	4	1	5	5	4	4	5	5	4	4	5	5	3	5	3	1	3	1	5	1	1	1											2	2	2	40	4.0	1800		2	56	8	2	1	
465	2	702	4	1	3	4	2006	11	2006	11	1	1				4	2	3	4	1	1	3	1																									1	6	2		2		2		2		2		2		2		1	2	2	2	2	2	2	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	3	2								5	1	2															3	3	3	3	3	4	4	2	4	3	3	3	3	4	3	4	3	3	3	3	3	3	3	4	3	2	2	3	3	1	3	3											1	2	1	40	8.0	1800		2	70	7	2	4	
465	2	702	5	1	3	4	2010	9	2010	9	1	1				4	2	2	2	4	4	4	3																									4	6	2		2		2		2		2		2		2		1	2	2	3	3	3	3	1	1	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	2	4	2								2	1	1															5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	5	5	5	5	4	4	4	4	4	5	4	4	3	3	3											1	2	1	40	8.0		150	2	70	7	2	6	1
465	2	702	6	1	3	4	1998	7	1998	7	1	1				1	1	1	1	1	1	1	1																									5	3	2		2		2		2		2		2		2		1	1	1	1	1	1	1	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	1	1	1	2								5	1	3															3	3	3	3	3	3	3	3	3	4	3	1	5	5	4	4	4	5	5	4	5	5	3	5	4	1	3	1	5	1	1	1											1	2	1	40	4.0	1700		2	60	2	2	2	
465	2	702	7	1	3	4	2002	9	2002	9	1	1				3	2	2	2	3	3	4	3																									1	1	2		2		2		2		2		2		2		1	2	2	3	3	4	3	1	2	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1	2	2	5	2								2	1	2															3	4	4	4	4	5	5	4	4	5	4	4	4	4	4	4	4	3	4	4	4	3	3	5	3	2	4	3	4	4	3	3											1	2	1	40	8.0	1800		2	66	10	2	2	
467	0	321	0	2	1	1	1991	1	2008	1	2	5	302	2009	6	5	5	5	5	5	5	5	5	3	4	4	5	5	5	4	4	4	4		4	4	4	5	5		4		4		4	4		2	3	1	4	1	4	1	4	1	4	1	4	1	4	2		13	5	5	5	5	5	5	3	4	1	3	1	4	1	4	1	4	1	4	1	4	1	4	1	4	2		2		2		2		2		2		2		3				2								2	2	1	5	5	5	5	5	5									5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	4	4	4	4	4	5	5	5	5	1	5	5	5	1	2	5											1		2	40	0.0	-9		1	65	2	2	6	1
470	0	101	0	3	1	1	2008	9	2008	9	6	6	103	2011	1	5	5	5	5	5	5	5	5	2	5	4	4	4	4	5	5	5	5		5	5	5	5	5	3	4		4				4	2	5	1	4	2		1	4	1	4	2		2		2		13	5	5	5	5	5	5	1	4	2		2		2		2		1	3	1	3	1	3	1	3	2		2		2		2		2		2		2		4				2								4	3	1	5	5	5	5	5	5									5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	5	3	5	3	1	5											1		2	40	5.0	7000		1	60	4	2	6	2
470	0	201	0	3	1	1	2008	1	2008	1	6	6	201	2010	8	3	3	4	3	4	4	4	5	3	3	3	4	4	4	3	3	5	5		5	3	4	4	4	2	4		5				5	3	1	2		2		1	3	1	3	2		2		2		1	4	4	3	4	3	5	4	3	2		2		1	4	2		2		1	2	1	3	2		2		2		2		2		2		2		2		4				1	20	6040	13	1995	2	3	4	4	3	1	5	5	4	4	3	4									4	5	5	4	4	4	4	4	5	4	3	3	3	3	3	5	3	3	4	5	3	4	3	3	4	3	5	3	4	3	3	3											1		2	40	0.0	-9		1	60	1	2	6	3
470	0	202	0	3	1	1	2005	7	2005	7	5	5	201	2011	1	4	4	4	4	4	3	4	3	5	2	2	3	3	2	2	2	2	2		2	1	1	3	2	1	2		2				1	3	5	1	3	2		1	3	1	3	1	2	2		2		12	3	4	1	2	1	2	3	3	2		2		1	4	2		2		1	1	1	2	2		2		2		2		1	2	2		2		2		1				2								2	2	1	4	3	4	4	3	5									2	1	2	1	3	2	3	2	2	2	2	1	3	3	4	4	4	5	2	2	3	3	1	4	4	4	3	1	3	2	1	3											1		2	40	0.0	5000		1	65	11	2	7	1
470	0	202	1	3	1	3	2001	7	2009	9	1	4	201	2010	4	4	4	4	3	4	4	3	3																									2	3	1	3	1	2	1	3	1	3	2		2		2		13	5	5	3	4	3	4	4	4	2		1	3	2		2		2		2		2		2		2		1	4	2		1	3	2		2		2		4				2								2	3	1															4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	3	4	4	4	5	3	4	5	2	4	4	4	3	2	4											1	2	2	40	0.0	3000		2	69	7	2	7	3
470	0	202	2	3	1	3	2002	7	2002	7	1	1	204	2011	5	4	4	4	3	4	4	4	4																									3	3	1	3	2		2		2		2		2		2		2	4	4	4	4	4	4	3	4	2		2		2		2		2		2		2		2		2		2		2		1	3	2		2		2		4				2								3	2	4															4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	3	4	4	4	4	2	4	3	4	4											1	2	2	40	0.0	2500		2	76	5	2	6	1
470	0	202	3	3	1	3	2006	2	2006	2	3	3	201	2006	5	3	3	2	2	3	3	3	3																									2	2	1	4	1	4	1	4	1	4	2		2		2		9	3	4	2	2	1	2	3	3	2		2		2		2		2		2		2		2		2		2		2		2		2		2		2		1				2								3	3	3															5	4	4	4	4	4	4	4	4	3	3	2	3	3	3	3	3	3	4	4	4	4	2	3	3	3	3	3	3	2	3	3											1	2	2	40	8.0	3600		1	76	6	2	5	4
470	0	202	4	3	1	3	2003	5	2011	1	1	4	201	2011	10	4	4	4	4	4	4	4	4																									4	3	1	3	1	3	1	4	1	4	1	4	1	4	2		11	4	4	4	4	4	4	4	4	2		1	4	1	4	1	4	1	4	1	3	1	4	1	3	2		1	4	2		1	4	2		2		2		4				2								2	2	1															4	4	4	3	4	4	4	4	4	4	4	4	4	4	5	5	4	4	5	5	4	5	4	5	5	2	5	5	5	2	2	4											1	2	2	40	5.0	4200		1	76	1	2	7	2
470	0	311	0	3	1	1	1997	7	2011	1	1	6	301	2011	1	4	4	4	4	4	4	4	4	2	3	3	3	5	3	4	4	4	4		4	4	4	4	4	3	3		4				3	4	4	1	3	1	3	1	3	1	3	1	3	1	3	2		4	4	4	4	4	4	3	3	3	2		2		1	3	1	3	1	4	1	3	1	4	1	2	2		1	3	2		1	3	2		2		2		3				1	3	1110	40	2008	1	-9	-9	4	3	1	5	5	5	5	4	5									4	5	5	4	4	4	4	4	5	4	4	4	4	4	4	4	3	3	3	4	4	4	4	4	4	2	5	3	5	2	2	3											1		2	40	2.0	-9		1	72	-9	2	6	1
470	0	321	0	3	1	1	2009	11	2009	11	6	6	306	2010	1	4	4	4	3	5	5	4	4	3	4	3	4	5	4	4	5	5	4		5	4	3	4	4	3	4		5				5	2	2	1	4	1	3	1	4	1	4	1	3	1	3	2		12	4	4	5	5	5	4	3	4	2		2		1	3	1	3	1	3	1	3	1	4	1	4	2		2		2		1	4	2		2		2		4				2								4	2	1	5	5	5	5	4	5									5	4	5	5	5	4	4	4	4	4	5	4	4	4	4	4	2	2	4	4	4	4	4	4	4	2	5	4	5	2	2	4											1		2	40	10.0		-9	1	60	8	2	6	2
